Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
MANH,"Manhattan Assoc",118.96,0.23,+0.19%,119.66,117.43,292000,2022-07-25
MASI,"Masimo Corp",138.82,-0.1,-0.07%,139.55,134.99,1272300,2022-07-25
MAT,"Mattel Inc",22.15,-0.3,-1.34%,22.47,21.81,3718900,2022-07-25
MCY,"Mercury General Corp",41.52,0.4,+0.97%,41.98,40.96,262900,2022-07-25
MDU,"Mdu Res Group Inc",27.25,0.29,+1.08%,27.28,26.92,974700,2022-07-25
MEDP,"Medpace Holdings Inc",167.03,5.63,+3.49%,167.16,158.46,556100,2022-07-25
MIDD,"Middleby Corp",135.67,-0.91,-0.67%,136.58,134.75,651800,2022-07-25
MKSI,"Mks Instruments Inc",109.23,-0.41,-0.37%,109.29,107.43,292500,2022-07-25
MLKN,"Millerknoll Inc",28.27,-0.11,-0.39%,28.66,27.91,305700,2022-07-25
MMS,"Maximus Inc",64.07,-0.59,-0.91%,64.89,63.87,176600,2022-07-25
MPW,"Medical Properties Trust",16.8,0.25,+1.51%,16.85,16.44,4231600,2022-07-25
MRCY,"Mercury Sys Inc",62.13,0.82,+1.34%,62.17,60.47,289600,2022-07-25
MSA,"Msa Safety Inc",129.18,0.13,+0.10%,129.77,128.17,102600,2022-07-25
