Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
PRI,"Primerica Inc",127.63,-5.83,-4.37%,133.2,127.55,83900,2022-08-26
PZZA,"Papa John's Intl",82.03,-4.02,-4.67%,86.53,81.93,436200,2022-08-26
QDEL,"Quidelortho Corp",82.06,-2.58,-3.05%,84.83,81.13,591700,2022-08-26
QLYS,"Qualys Inc",154.06,-4.12,-2.60%,159.28,153.94,316500,2022-08-26
R,"Ryder System",80.37,-2.8,-3.37%,83.2,80.3,208700,2022-08-26
RCM,"R1 Rcm Inc",22.46,-1.29,-5.43%,24.25,22.39,2216000,2022-08-26
REXR,"Rexford Industrial Realty Inc",64.2,-1.75,-2.65%,66.09,64.175,598000,2022-08-26
RGA,"Reinsurance Group of America Inc",127.7,-1.4,-1.08%,130.05,127.65,195400,2022-08-26
RGEN,"Repligen Cp",227.15,-10.5,-4.42%,237.02,226.09,249200,2022-08-26
RGLD,"Royal Gold Inc",96.26,-3.29,-3.30%,99.71,95.62,342900,2022-08-26
RH,"Rh Common Stock",266.91,-27.73,-9.41%,295.125,264.83,1188700,2022-08-26
RLI,"Rli Corp",114.12,-1.16,-1.01%,115.03,113.61,88000,2022-08-26
RNR,"Renaissancere Holdings Ltd",133.96,-1.67,-1.23%,136.77,132.94,203400,2022-08-26
RPM,"RPM International Inc",94.86,-2.97,-3.04%,97.79,94.77,639200,2022-08-26
RRC,"Range Resources Corp",34.49,0.039999999999999,+0.12%,35.33,34.26,2859900,2022-08-26
RRX,"Regal Rexnord Corp",142.7,-4.63,-3.14%,148.105,142.69,233100,2022-08-26
RS,"Reliance Steel & Aluminum Company",194.6,-1.41,-0.72%,198,193.6901,214700,2022-08-26
RUN,"Sunrun Inc",33.35,-1.56,-4.47%,35.75,32.96,5494900,2022-08-26
RYN,"Rayonier Inc REIT",36.67,-1.25,-3.30%,37.81,36.57,233900,2022-08-26
SABR,"Sabre Corp",7.31,-0.06,-0.81%,7.62,7.22,5452500,2022-08-26
SAIA,"Saia Inc",222.43,-10.32,-4.43%,234.68,221.25,314600,2022-08-26
SAIC,"Science Applications International",91.55,-1.83,-1.96%,93.2603,91.45,268600,2022-08-26
SAM,"Boston Beer Company",347.85,-11.08,-3.09%,360.21,347.2,81300,2022-08-26
SBRA,"Sabra REIT",15.42,-0.23,-1.47%,15.67,15.39,758300,2022-08-26
SCI,"Service Corp International",63.92,-1.62,-2.47%,65.53,63.91,860200,2022-08-26
SEIC,"Sei Investments Company",54.53,-1.6,-2.85%,56.33,54.5,638200,2022-08-26
SF,"Stifel Financial Corp",61.77,-1.45,-2.29%,63.69,61.74,368100,2022-08-26
SFM,"Sprouts Farmers Market",29.69,-0.55,-1.82%,30.34,29.52,1191900,2022-08-26
SHC,"Sotera Health Company",17.51,-1.2,-6.41%,18.68,17.51,568600,2022-08-26
SIGI,"Selective Ins Group",80.8,-0.75,-0.92%,81.78,80.52,168100,2022-08-26
SITM,"Sitime Corp",115.89,-6.97,-5.67%,121.98,115.49,237500,2022-08-26
SKX,"Skechers U.S.A.",38.52,-1.17,-2.95%,39.84,38.41,835800,2022-08-26
SLAB,"Silicon Labs Inc",130.66,-6.99,-5.08%,137.81,130.34,274500,2022-08-26
SLG,"SL Green Realty Corp",44.91,-1.47,-3.17%,46.56,44.7929,1265400,2022-08-26
SLGN,"Silgan Holdings",46.58,-0.73,-1.54%,47.71,46.36,649700,2022-08-26
SLM,"SLM Corp",14.84,-0.45,-2.94%,15.38,14.83,1543500,2022-08-26
SMG,"Scotts Miracle-Gro Company",72.62,-2.97,-3.93%,76.14,71.58,566700,2022-08-26
SMTC,"Semtech Corp",48.99,-3.33,-6.36%,52.65,48.75,823700,2022-08-26
SNV,"Synovus Financial Corp",41.37,-1.63,-3.79%,43.23,41.37,623800,2022-08-26
SNX,"Synnex Corp",98.25,-5.23,-5.05%,103.29,98.15,236300,2022-08-26
SON,"Sonoco Products Company",64.41,-1.32,-2.01%,65.795,64.325,313400,2022-08-26
SPWR,"Sunpower Corp",25.06,-0.61,-2.38%,26.6,24.94,2298400,2022-08-26
SR,"Spire Inc",72.98,-1.48,-1.99%,74.73,72.95,224700,2022-08-26
SRC,"Spirit Realty Capital Inc",41.93,-0.77,-1.80%,42.745,41.89,334000,2022-08-26
SRCL,"Stericycle Inc",51.41,-1.5,-2.84%,53.33,51.34,401800,2022-08-26
SSD,"Simpson Manufacturing Company",96.23,-3.45,-3.46%,99.725,96.1117,207800,2022-08-26
STAA,"Staar Surgical Company",98.49,-5.54,-5.33%,104.22,98.15,446200,2022-08-26
STLD,"Steel Dynamics Inc",86.87,0.11,+0.13%,88.62,85.54,2524700,2022-08-26
STOR,"Store Capital Corp",27.35,-0.48,-1.72%,27.8294,27.32,1454500,2022-08-26
SWAV,"Shockwave Medical Inc",304.44,-6.09,-1.96%,311.23,302.34,383700,2022-08-26
SWN,"Southwestern Energy Company",7.64,-0.1,-1.29%,8,7.64,28205300,2022-08-26
SWX,"Southwest Gas Corp",79.41,-1.56,-1.93%,81,79.3,289200,2022-08-26
SXT,"Sensient Technologies Corp",81.58,-3.2,-3.77%,84.86,81.55,91600,2022-08-26
SYNA,"Synaptics Inc",123.71,-10.22,-7.63%,133.74,123.7,658900,2022-08-26
SYNH,"Syneos Health Inc",61.91,-3.07,-4.72%,65.25,61.89,434900,2022-08-26
TCBI,"Texas Capital Bncsh",60.72,-1.38,-2.22%,62.35,60.58,271100,2022-08-26
TDC,"Teradata Corp",33.38,-1.39,-4.00%,35.01,33.37,547500,2022-08-26
TEX,"Terex Corp",34.89,-1.67,-4.57%,36.71,34.82,406200,2022-08-26
